book_link	book_description
https://www.goodreads.com/book/show/9542311	The best-selling author of Stiff and Bonk explores the irresistibly strange universe of space travel and life without gravity. From the Space Shuttle training toilet to a crash test of NASA’s new space capsule, Mary Roach takes us on the surreally entertaining trip into the science of life in space and space on Earth.
https://www.goodreads.com/book/show/39999	If you start to read this book, you will go on a journey with a nine-year-old boy named Bruno. (Though this isn&apos;t a book for nine-year-olds.) And sooner or later you will arrive with Bruno at a fence.Fences like this exist all over the world. We hope you never have to encounter one.
https://www.goodreads.com/book/show/106835	More than one million hardcovers soldNow available for the first time in paperback!The Classic Text Annotated to Update Graham&apos;s Timeless Wisdom for Today&apos;s Market ConditionsThe greatest investment advisor of the twentieth century, Benjamin Graham taught and inspired people worldwide. Graham&apos;s philosophy of "value investing" -- which shields investors from substantial erro
https://www.goodreads.com/book/show/3562	Emily Starr never knew what it was to be lonely--until her beloved father died. Now Emily&apos;s an orphan, and her mother&apos;s snobbish relatives are taking her to live with them at New Moon Farm. She&apos;s sure she won&apos;t be happy. Emily deals with stiff, stern Aunt Elizabeth and her malicious classmates by holding her head high and using her quick wit. Things begin to change when sh
https://www.goodreads.com/book/show/22463	Darwin&apos;s theory of natural selection issued a profound challenge to orthodox thought and belief: no being or species has been specifically created; all are locked into a pitiless struggle for existence, with extinction looming for those not fitted for the task. Yet The Origin of Species (1859) is also a humane and inspirational vision of ecological interrelatedness, reveal
https://www.goodreads.com/book/show/241668	The first comprehensive survey of Islamic philosophy from the seventh century to the present, this classic discusses Islamic thought and its effect on the cultural aspects of Muslim life. Fakhry shows how Islamic philosophy has followed from the earliest times a distinctive line of development, which gives it the unity and continuity that are the marks of the great intelle
https://www.goodreads.com/book/show/838729	In the third volume of The Lord of the Rings trilogy the good and evil forces join battle, and we see that the triumph of good is not absolute. The Third Age of Middle-earth ends, and the age of the dominion of Men begins.
https://www.goodreads.com/book/show/32283133	Robert Langdon, Harvard professor of symbology and religious iconology, arrives at the ultramodern Guggenheim Museum Bilbao to attend a major announcement—the unveiling of a discovery that “will change the face of science forever.” The evening’s host is Edmond Kirsch, a forty-year-old billionaire and futurist whose dazzling high-tech inventions and audacious predictions ha
https://www.goodreads.com/book/show/3922661	ржлрзНрж▓рзНржпрж╛ржкрзЗ рж▓рж┐ржЦрж╛ ржХржерж╛ржГржЖржорж╛рж░ ржирждрзБржи ржЕржмрж╕рзНржерж╛ржи ржмрж░рзНржгржирж╛ ржХрж░рж┐ред ржЖржорж┐ рж╣рж╛рждрж▓ржмрж┐рж╣рзАржи ржХрж╛ржарзЗрж░ ржЪрзЗржпрж╝рж╛рж░рзЗ ржмрж╕рзЗ ржЖржЫрж┐ред ржиржбрж╝рж╛ржЪржбрж╝рж╛ ржХрж░рждрзЗ ржкрж╛рж░ржЫрж┐ ржирж╛ред ржЖржорж╛рж░ рж╣рж╛ржд ржкрзЗржЫржирзЗрж░ ржжрж┐ржХрзЗ ржмрж╛ржБржзрж╛редржмржЬрзНрж░ ржЖржБржЯрзБржирж┐ред ржлрж╕рзНржХрж╛ ржЧрж┐рж░рзЛрж░ ржХрзЛржирзЛ ржХрж╛рж░ржмрж╛рж░ржЗ ржирзЗржЗред ржЯржиржЯржи ржмрзНржпрж╛ржерж╛ рж╢рзБрж░рзБ рж╣ржпрж╝рзЗржЫрзЗред ржЖржорж░ рж╕рж╛ржоржирзЗ ржм рж╕рзЗржХрзНрж░рзЗржЯрж╛рж░рж┐ржпрж╝рзЗржЯ ржЯрзЗржмрж┐рж▓рзЗрж░ ржорждрзЛ ржЯрзЗржмрж┐рж▓ред ржЯрзЗржмрж┐рж▓рзЗрж░ ржУржкрж╛рж╢рзЗ рждрж┐ржи ржЬржи ржмрж╕рзЗ ржЖржЫрзЗржиред ржорж╛ржЭржЦрж╛ржирзЗ ржпрж┐рж╛ржирж┐ ржЖржЫрзЗржи рждрж╛ржБрж░ рж╣рж╛рждрзЗ ржЪрзЗржЩрзНржЧрж┐рж╕ ржЦрж╛ржирзЗрж░ ржмржЗредрждрж┐ржирж┐ ржЕрждрж┐ ржоржирзЛржпрзЛржЧрзЗ ржмржЗржЯрж┐ ржжрзЗржЦржЫрзЗржиред ржмржЗржЯрж╛рж░ ржмрзЗрждрж░ рж╕рж╛ржВржХрзЗрждрж┐
https://www.goodreads.com/book/show/411722	Taken literally, the title "All of Statistics" is an exaggeration. But in spirit, the title is apt, as the book does cover a much broader range of topics than a typical introductory book on mathematical statistics. This book is for people who want to learn probability and statistics quickly. It is suitable for graduate or advanced undergraduate students in computer science
