user	item1	item2	rating	aspects	liked/disliked-aspects	comment
2	272	99	1	similar genre: Drama------similar content: drama, intense	genre	nan
2	272	72	-1	similar genre: Drama------similar content: drama, cinematography, imdb top 250	genre	nan
2	272	73	-1	similar content: mystery, open ending, drama, cinematography, suspense	content	nan
2	272	74	1	similar genre: Drama------similar content: imdb top 250, disturbing, intelligent	genre	nan
2	148	98	1	similar genre: Drama, Romance------similar content: romance, Oscar Nominee: Best Picture, drama	content	nan
2	148	99	1	similar genre: Drama------similar content: based on a true story, based on a book, economics, drama, true story	content	nan
2	148	102	1	similar genre: Drama------similar content: Oscar Nominee: Best Picture, based on a true story, college, true story, biography	content	nan
2	148	72	-1	similar genre: Drama------similar content: Oscar Nominee: Best Picture, drama, based on a book	genre	nan
2	148	74	1	similar genre: Drama------similar content: psychology, twist ending, based on a book, mindfuck, insanity	genre	nan
2	286	65	-1	similar genre: Drama------similar content: drama, bittersweet, suicide, friendship, inspirational	genre	nan
2	286	107	-1	similar content: drama, bittersweet, heartbreaking, friendship	content	nan
2	286	77	1	similar content: friendship	content	nan
2	286	110	1	similar genre: Drama------similar content: coming of age, bittersweet, heartbreaking	genre	nan
2	286	94	1	similar genre: Drama------similar content: drama, friendship	genre	nan
2	40	107	1	similar genre: Comedy, Animation, Adventure, Family------similar content: bittersweet, comedy, family, touching, animation	genre	nan
2	40	77	1	similar genre: Comedy, Animation, Adventure, Family------similar content: animation, friendship, Disney	genre	nan
2	40	110	1	similar genre: Comedy, Animation, Family------similar content: bittersweet, family, animation, comedy, Disney	genre	nan
2	40	90	1	similar genre: Fantasy, Comedy, Animation, Adventure, Family------similar content: animation, Disney, family, Pixar	genre	nan
2	40	94	-1	similar genre: Comedy------similar content: touching, comedy, friendship	content	nan
8	653	352	1	similar genre: Comedy, Animation, Adventure, Family	Genre	nan
8	653	228	1	similar genre: Comedy, Animation, Adventure, Family	Genre	nan
8	653	325	1	similar actor: John Leguizamo, Seann William Scott, Ray Romano, Queen Latifah, Denis Leary------similar genre: Comedy, Animation, Adventure, Family	Genre	nan
8	653	79	-1	similar genre: Comedy, Family------similar content: slapstick	Content	nan
8	653	324	1	similar genre: Comedy, Animation, Adventure, Family	Genre	nan
8	14	355	-1	similar genre: Drama, Fantasy, Adventure	Content	nan
8	14	356	-1	similar genre: Fantasy, Adventure	Content	nan
8	14	357	-1	similar genre: Drama, Fantasy, Adventure	Content	nan
8	14	18	1	similar genre: Fantasy	Genre	nan
8	14	227	-1	similar genre: Drama, Fantasy, Adventure	Content	nan
8	742	9	1	similar genre: Fantasy, Adventure------similar content: fantasy, wizards, witch, based on a book	Content	nan
8	742	344	1	similar genre: Fantasy, Adventure------similar content: fantasy, wizards, based on a book	Content	nan
8	742	345	1	similar genre: Fantasy, Adventure------similar content: fantasy, based on a book	Content	nan
8	742	347	1	similar genre: Fantasy, Adventure------similar content: fantasy, wizards, based on a book	Content	nan
8	742	348	1	similar genre: Fantasy, Adventure, Family------similar content: fantasy, wizards, based on a book	Content	nan
8	405	337	1	similar genre: Action, Science Fiction, Adventure------similar content: Iron Man, superhero, spider-man, predictable, action	Content	nan
8	405	215	1	similar director: Anthony Russo, Joe Russo------similar actor: Chris Evans, Robert Downey Jr., Scarlett Johansson------similar genre: Action, Science Fiction, Adventure------similar content: Iron Man, superhero, based on comic, Sebastian Stan, Marvel Cinematic Universe	Content	nan
8	405	336	1	similar actor: Robert Downey Jr., Scarlett Johansson------similar genre: Action, Science Fiction, Adventure------similar content: Iron Man, Black Widow, Marvel Cinematic Universe, revenge, action	Content	nan
8	405	81	1	similar director: Anthony Russo, Joe Russo------similar actor: Robert Downey Jr., Chris Evans, Scarlett Johansson------similar genre: Action, Science Fiction, Adventure------similar content: Black Panther, Iron Man, superhero, based on comic, Anthony Russo	Content	nan
8	405	183	1	similar actor: Chris Evans, Robert Downey Jr., Scarlett Johansson------similar genre: Action, Science Fiction, Adventure------similar content: Iron Man, superhero, based on comic, Marvel Cinematic Universe, Chris Evans	Content	nan
8	406	337	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, Marvel Cinematic Universe, action, MCU, comic book	Content	nan
8	406	215	1	similar director: Anthony Russo, Joe Russo------similar actor: Chris Evans, Scarlett Johansson------similar genre: Action, Science Fiction, Adventure------similar content: superhero, Sebastian Stan, Marvel Cinematic Universe, Samuel L. Jackson, Chris Evans	Content	nan
8	406	336	1	similar actor: Scarlett Johansson------similar genre: Action, Science Fiction, Adventure------similar content: superhero, Marvel Cinematic Universe, Samuel L. Jackson, Scarlett Johansson, watch the credits	Content	nan
8	406	81	1	similar director: Anthony Russo, Joe Russo------similar actor: Chris Evans, Scarlett Johansson------similar genre: Action, Science Fiction, Adventure------similar content: superhero, Anthony Russo, Joe Russo, Marvel Cinematic Universe, Samuel L. Jackson	Genre	nan
8	406	183	1	similar actor: Chris Evans, Scarlett Johansson------similar genre: Action, Science Fiction, Adventure------similar content: superhero, Marvel Cinematic Universe, Samuel L. Jackson, Chris Evans, Scarlett Johansson	Genre	nan
20	405	428	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, based on comic, Marvel Cinematic Universe, predictable, action	content	nan
20	405	270	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, Marvel Cinematic Universe, action, MCU, comic book	content	nan
20	405	81	1	similar director: Anthony Russo, Joe Russo------similar actor: Robert Downey Jr., Chris Evans, Scarlett Johansson------similar genre: Action, Science Fiction, Adventure------similar content: Black Panther, Iron Man, superhero, based on comic, Anthony Russo	director	nan
20	405	406	1	similar director: Anthony Russo, Joe Russo------similar actor: Scarlett Johansson, Sebastian Stan, Chris Evans, Anthony Mackie------similar genre: Action, Science Fiction, Adventure------similar content: superhero, Anthony Russo, Joe Russo, Sebastian Stan, Marvel Cinematic Universe	director	nan
20	405	215	1	similar director: Anthony Russo, Joe Russo------similar actor: Chris Evans, Robert Downey Jr., Scarlett Johansson------similar genre: Action, Science Fiction, Adventure------similar content: Iron Man, superhero, based on comic, Sebastian Stan, Marvel Cinematic Universe	director	nan
20	407	215	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, Robert Downey Jr., Marvel Cinematic Universe, Hulk, William Hurt	content	nan
20	407	428	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, sci-fi, Marvel Cinematic Universe, action, MCU	content	nan
20	407	270	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, sci-fi, Marvel Cinematic Universe, action, MCU	content	nan
20	407	81	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, Robert Downey Jr., Marvel Cinematic Universe, Hulk, action	content	nan
20	407	406	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, Marvel Cinematic Universe, action, MCU, comic book	content	nan
20	24	674	1	similar director: James Wan------similar genre: Horror------similar content: horror, serial killer	director	nan
20	24	373	1	similar director: James Wan------similar actor: Leigh Whannell------similar genre: Horror------similar content: horror, suspense	director	nan
20	24	23	1	similar director: James Wan------similar genre: Horror------similar content: Horror, horror	director	nan
20	24	186	1	similar content: suspense	content	nan
20	24	540	1	similar genre: Mystery, Horror------similar content: twist ending, mindfuck, horror, suspense, Disturbing	content	nan
20	667	674	1	similar genre: Horror	genre	nan
20	667	373	1	similar genre: Horror	genre	nan
20	667	23	1	similar genre: Horror	genre	nan
20	667	186	1	similar genre: Science Fiction	genre	nan
20	667	540	1	similar genre: Horror	genre	nan
20	29	674	1	similar content: horror	content	nan
20	29	373	1	similar content: scary, horror, cliche	content	nan
20	29	23	1	similar content: scary, horror, predictable, cliche	content	nan
20	29	186	-1	similar genre: Science Fiction, Adventure------similar content: scary, special effects	genre	nan
20	29	540	1	similar genre: Mystery------similar content: scary, horror, plot holes, predictable, intense	content	nan
18	787	623	1	similar genre: Drama, Romance------similar content: romance	genre	nan
18	787	626	1	similar genre: Drama, Romance------similar content: romance	content	nan
18	787	630	1	similar genre: Drama, Romance	content, genre	nan
18	787	631	1	similar genre: Drama, Romance------similar content: romance	content	nan
18	787	634	1	similar genre: Drama, Romance------similar content: romance	content	nan
18	404	497	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, Marvel Cinematic Universe, predictable, action, military	genre	nan
18	404	51	1	similar genre: Action, Fantasy, Adventure------similar content: superhero, Marvel Cinematic Universe, predictable, action, MCU	genre, content	nan
18	404	405	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, based on comic, Marvel Cinematic Universe, predictable, action	content	nan
18	404	409	-1	similar genre: Action, Science Fiction	genre	nan
18	404	283	1	similar genre: Action, Fantasy, Adventure, Science Fiction------similar content: action, Marvel Cinematic Universe, superhero, MCU, Marvel	genre, content	nan
18	534	620	-1	similar genre: Comedy	genre	nan
18	534	242	-1	similar genre: Comedy	genre	nan
18	534	627	-1	similar genre: Comedy	genre	nan
18	534	628	-1	similar genre: Comedy	genre	nan
18	534	629	-1	similar genre: Comedy	genre	nan
18	30	620	1	similar genre: Comedy	genre	nan
18	30	242	1	similar genre: Romance, Comedy------similar content: romantic comedy, chick flick	genre	nan
18	30	627	1	similar genre: Comedy------similar content: romance	genre	nan
18	30	628	1	similar genre: Comedy	genre	nan
18	30	629	1	similar genre: Romance, Comedy	genre	nan
18	418	407	1	similar genre: Action, Science Fiction, Adventure------similar content: action, comic book, superhero, adapted from:comic, Marvel	genre	nan
18	418	499	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, based on a comic, adapted from:comic, action, comic book	genre	nan
18	418	405	1	similar genre: Action, Science Fiction, Adventure------similar content: action, comic book, superhero, Marvel	genre	nan
18	418	406	1	similar genre: Action, Science Fiction, Adventure------similar content: action, comic book, superhero, Marvel	genre	nan
18	418	183	1	similar genre: Action, Science Fiction, Adventure------similar content: action, comic book, superhero, Marvel	genre	nan
