user	item	timestamp	label	aspects	liked/disliked-aspects	comment
3	67	-2-	3	director: Rian Johnson------actor: Daniel Craig, Chris Evans, Ana de Armas, Jamie Lee Curtis, Michael Shannon------genre: Mystery, Thriller, Comedy, Drama, Crime------content: murder mystery, clever script, unpredictable ending, mystery, black comedy	content	nan
3	69	-2-	2	director: Todd Phillips------actor: Joaquin Phoenix, Robert De Niro, Zazie Beetz, Frances Conroy, Brett Cullen------genre: Crime, Thriller, Drama------content: great acting, anti-hero, Joaquin Phoenix, great cinematography, social commentary	content	nan
2	172	-2-	5	director: John Lasseter------actor: Tom Hanks, Tim Allen, Don Rickles, Jim Varney, Wallace Shawn------genre: Animation, Comedy, Family------content: Pixar, animation, Disney, Tom Hanks, funny	genre	nan
2	176	-2-	5	director: Andrew Stanton------actor: Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Brad Garrett------genre: Animation, Family------content: Pixar, animation, funny, Disney, heartwarming	genre	nan
2	49	-2-	3	director: James Cameron------actor: Sam Worthington, Zoe Saldana, Stephen Lang, Sigourney Weaver, Joel David Moore------genre: Action, Adventure, Fantasy, Science Fiction------content: futuristic, beautiful scenery, visually stunning, aliens, predictable	content	nan
2	179	-2-	5	director: Chris Williams, Don Hall------actor: Scott Adsit, Ryan Potter, Daniel Henney, T. J. Miller, Jamie Chung------genre: Adventure, Family, Animation, Action, Comedy------content: animation, superhero, Disney, robotics, funny	director	nan
2	184	-2-	5	director: Spike Jonze------actor: Joaquin Phoenix, Scarlett Johansson, Amy Adams, Rooney Mara, Olivia Wilde------genre: Romance, Science Fiction, Drama------content: artificial intelligence, thought-provoking, philosophical, psychology, bittersweet	genre	nan
8	407	-2-	4	director: Louis Leterrier------actor: Edward Norton, Liv Tyler, Tim Roth, William Hurt, Tim Blake Nelson------genre: Science Fiction, Action, Adventure------content: Edward Norton, superhero, comic book, Marvel, The Avengers	Content	nan
8	415	-2-	3	director: David Yates------actor: Alexander Skarsgård, Christoph Waltz, Samuel L. Jackson, Margot Robbie, Djimon Hounsou------genre: Action, Adventure, Drama, Fantasy, Romance------content: wilderness, tarzan, adventure, slavery, Margot Robbie	Genre	nan
8	418	-2-	4	director: Bryan Singer------actor: Hugh Jackman, Patrick Stewart, Ian McKellen, Famke Janssen, James Marsden------genre: Adventure, Action, Science Fiction------content: superhero, comic book, action, Marvel, Hugh Jackman	Content	nan
8	171	-2-	2	director: Hayao Miyazaki------actor: Rumi Hiiragi, Miyu Irino, Mari Natsuki, Bunta Sugawara, Yumi Tamai------genre: Animation, Family, Fantasy------content: anime, Studio Ghibli, Hayao Miyazaki, fantasy, dreamlike	Genre	nan
8	428	-2-	3	director: James Gunn------actor: Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel, Bradley Cooper------genre: Action, Adventure, Comedy, Science Fiction------content: sci-fi, Marvel, space, humorous, Chris Pratt	Genre	nan
20	32	-2-	2	director: Barry Sonnenfeld------actor: Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn------genre: Action, Adventure, Comedy, Science Fiction------content: aliens, Will Smith, comedy, Tommy Lee Jones, action	content	nan
20	418	-2-	4	director: Bryan Singer------actor: Hugh Jackman, Patrick Stewart, Ian McKellen, Famke Janssen, James Marsden------genre: Adventure, Action, Science Fiction------content: superhero, comic book, action, Marvel, Hugh Jackman	actor	nan
20	419	-2-	3	director: Gavin Hood------actor: Hugh Jackman, Liev Schreiber, Danny Huston, Lynn Collins, Taylor Kitsch------genre: Adventure, Action, Thriller, Science Fiction------content: superhero, Hugh Jackman, Marvel, action, comic book	actor	nan
20	183	-2-	5	director: Joss Whedon------actor: Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson------genre: Science Fiction, Action, Adventure------content: superhero, Robert Downey Jr., Marvel, action, Scarlett Johansson	actor	nan
20	188	-2-	2	director: Wes Ball------actor: Dylan O'Brien, Kaya Scodelario, Ki Hong Lee, Aml Ameen, Blake Cooper------genre: Action, Mystery, Science Fiction, Thriller------content: dystopia, plot holes, survival, post-apocalyptic, weak plot	content	nan
18	419	-2-	4	director: Gavin Hood------actor: Hugh Jackman, Liev Schreiber, Danny Huston, Lynn Collins, Taylor Kitsch------genre: Adventure, Action, Thriller, Science Fiction------content: superhero, Hugh Jackman, Marvel, action, comic book	actor, genre, content	nan
18	428	-2-	3	director: James Gunn------actor: Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel, Bradley Cooper------genre: Action, Adventure, Comedy, Science Fiction------content: sci-fi, Marvel, space, humorous, Chris Pratt	content	nan
18	349	-2-	3	director: Chris Columbus------actor: Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Harris, Alan Rickman------genre: Adventure, Fantasy------content: magic, fantasy, harry potter, based on a book, wizards	actor, content	nan
18	310	-2-	3	director: Ol Parker------actor: Amanda Seyfried, Lily James, Christine Baranski, Julie Walters, Pierce Brosnan------genre: Comedy, Romance------content: musical, ABBA, strong female character, past and present, love story	genre	nan
18	442	-2-	4	director: Roland Emmerich------actor: John Cusack, Amanda Peet, Chiwetel Ejiofor, Woody Harrelson, Thandie Newton------genre: Action, Adventure, Science Fiction------content: bad science, apocalypse, audience intelligence underestimated, bad plot, predictable	director, genre, content	nan
24	50	-2-	5	director: Joachim Rønning------actor: Angelina Jolie, Elle Fanning, Harris Dickinson, Michelle Pfeiffer, Sam Riley------genre: Fantasy, Family, Adventure------content: epic battle, fantasy, Disney, predictable plot, sequel	genre, content	nan
24	310	-2-	4	director: Ol Parker------actor: Amanda Seyfried, Lily James, Christine Baranski, Julie Walters, Pierce Brosnan------genre: Comedy, Romance------content: musical, ABBA, strong female character, past and present, love story	actor	nan
24	456	-2-	2	director: Chuck Russell------actor: Dwayne Johnson, Kelly Hu, Michael Clarke Duncan, Steven Brand, Bernard Hill------genre: Action, Fantasy, Adventure------content: action, Dwayne Johnson, egypt, fantasy, adventure	actor	nan
24	781	-2-	3	director: Nancy Meyers------actor: Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm, Adam Devine------genre: Comedy------content: feel-good, Entrepreneurship, Robert De Niro, optimistic, great story	actor	nan
24	344	-2-	5	director: David Yates------actor: Daniel Radcliffe, Emma Watson, Rupert Grint, Alan Rickman, Ralph Fiennes------genre: Adventure, Fantasy------content: magic, based on a book, Emma Watson, dark, harry potter	actor, genre	nan
17	321	-2-	3	director: Jean-Pierre Jeunet------actor: Audrey Tautou, Mathieu Kassovitz, Rufus, Lorella Cravotta, Serge Merlin------genre: Comedy, Romance------content: beautifully filmed, quirky, feel-good, surreal, whimsical	genre	nan
17	67	-2-	3	director: Rian Johnson------actor: Daniel Craig, Chris Evans, Ana de Armas, Jamie Lee Curtis, Michael Shannon------genre: Mystery, Thriller, Comedy, Drama, Crime------content: murder mystery, clever script, unpredictable ending, mystery, black comedy	content	nan
17	72	-2-	4	director: Frank Darabont------actor: Tom Hanks, David Morse, Bonnie Hunt, Michael Clarke Duncan, James Cromwell------genre: Fantasy, Drama, Crime------content: Tom Hanks, Stephen King, emotional, great acting, heartwarming	content	nan
17	74	-2-	4	director: David Fincher------actor: Edward Norton, Brad Pitt, Helena Bonham Carter, Meat Loaf, Jared Leto------genre: Drama------content: twist ending, psychology, dark comedy, social commentary, Brad Pitt	content	nan
17	468	-2-	3	director: Clint Eastwood------actor: Sean Penn, Tim Robbins, Kevin Bacon, Laurence Fishburne, Marcia Gay Harden------genre: Thriller, Crime, Drama, Mystery------content: mystery, Clint Eastwood, twist ending, Sean Penn, crime	genre	nan
21	450	-2-	3	director: Nick Marck------actor: Clancy Brown, Sherman Howard, Brandon Baker, Brian Doyle-Murray, Nancy Cartwright	content	nan
21	268	-2-	3	director: Quentin Tarantino------actor: Brad Pitt, Mélanie Laurent, Christoph Waltz, Eli Roth, Michael Fassbender------genre: Drama, Action, Thriller, War------content: Quentin Tarantino, Brad Pitt, World War II, dark comedy, black comedy	content	nan
21	74	-2-	4	director: David Fincher------actor: Edward Norton, Brad Pitt, Helena Bonham Carter, Meat Loaf, Jared Leto------genre: Drama------content: twist ending, psychology, dark comedy, social commentary, Brad Pitt	actor, genre, content	nan
21	207	-2-	5	director: Gus Van Sant------actor: Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver------genre: Drama------content: Robin Williams, psychology, inspirational, mathematics, Matt Damon	nan	nan
21	341	-2-	3	director: John Lasseter------actor: Owen Wilson, Bonnie Hunt, Paul Newman, Larry the Cable Guy, Tony Shalhoub------genre: Animation, Adventure, Comedy, Family------content: Pixar, cars, animation, comedy, small town	content	visuals
12	48	-2-	3	director: Phillip Noyce------actor: Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski, August Diehl------genre: Action, Mystery, Thriller------content: espionage, Angelina Jolie, action, assassination, sleeper agent	genre	nan
12	305	-2-	3	director: Alan Parker------actor: Kevin Spacey, Kate Winslet, Laura Linney, Gabriel Mann, Rhona Mitra------genre: Drama, Thriller, Crime------content: Kevin Spacey, thought-provoking, death penalty, Kate Winslet, texas	genre	nan
12	434	-2-	3	director: Brian De Palma------actor: Al Pacino, Steven Bauer, Michelle Pfeiffer, Mary Elizabeth Mastrantonio, Robert Loggia------genre: Action, Crime, Drama, Thriller------content: Al Pacino, organized crime, mafia, drugs, classic	genre	nan
12	440	-2-	1	director: Justin Lin------actor: Lucas Black, Nathalie Kelley, Sung Kang, Shad Moss, Brian Tee------genre: Action, Crime, Drama, Thriller------content: cars, Tokyo, Japan, street race, racing	genre and content	nan
12	441	-2-	1	director: Olivier Megaton------actor: Jason Statham, Natalya Rudakova, François Berléand, Robert Knepper, Jeroen Krabbé------genre: Action, Adventure, Thriller, Crime------content: Jason Statham, action, cars, unrealistic, stupid	genre and content	nan
10	71	-2-	4	director: Andrew Stanton------actor: Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard, John Ratzenberger------genre: Animation, Family, Science Fiction------content: Pixar, dystopia, sci-fi, robots, animation	genre	nan
10	72	-2-	2	director: Frank Darabont------actor: Tom Hanks, David Morse, Bonnie Hunt, Michael Clarke Duncan, James Cromwell------genre: Fantasy, Drama, Crime------content: Tom Hanks, Stephen King, emotional, great acting, heartwarming	director	nan
10	81	-2-	5	director: Anthony Russo, Joe Russo------actor: Robert Downey Jr., Chris Hemsworth, Chris Evans, Scarlett Johansson, Benedict Cumberbatch------genre: Adventure, Action, Science Fiction------content: MCU, superhero, Marvel, Thanos, Robert Downey Jr.	actor	nan
10	212	-2-	2	director: Robert Schwentke------actor: Shailene Woodley, Theo James, Octavia Spencer, Jai Courtney, Ray Stevenson------genre: Action, Adventure, Science Fiction, Thriller------content: action, dystopia, survival, young adult, teen	content	nan
10	341	-2-	5	director: John Lasseter------actor: Owen Wilson, Bonnie Hunt, Paul Newman, Larry the Cable Guy, Tony Shalhoub------genre: Animation, Adventure, Comedy, Family------content: Pixar, cars, animation, comedy, small town	genre	nan
16	439	-2-	3	director: David Mackenzie------actor: Chris Pine, Florence Pugh, Billy Howle, Aaron Taylor-Johnson, Tony Curran------genre: Action, Drama, History------content: medieval, Chris Pine	genre	nan
16	184	-2-	4	director: Spike Jonze------actor: Joaquin Phoenix, Scarlett Johansson, Amy Adams, Rooney Mara, Olivia Wilde------genre: Romance, Science Fiction, Drama------content: artificial intelligence, thought-provoking, philosophical, psychology, bittersweet	actor	nan
16	444	-2-	4	director: Matt Brown------actor: Dev Patel, Jeremy Irons, Toby Jones, Stephen Fry, Jeremy Northam------genre: Drama------content: mathematics, biography, India, drama, historical	content	nan
16	309	-2-	4	director: Steven Spielberg------actor: Tom Hanks, Matt Damon, Tom Sizemore, Edward Burns, Barry Pepper------genre: Drama, History, War------content: World War II, Tom Hanks, Steven Spielberg, war, historical	actor	nan
16	709	-2-	1	director: Fernando Meirelles------actor: Jonathan Pryce, Anthony Hopkins, Sidney Cole, Juan Minujín, Federico Torre------genre: Drama, Comedy, History------content: Catholicism, vatican, Argentina, Anthony Hopkins, historically inaccurate	content	nan
25	299	-2-	4	director: Oriol Paulo------actor: Mario Casas, Ana Wagener, José Coronado, Bárbara Lennie, Francesc Orella------genre: Mystery, Crime, Thriller------content: twist ending, thriller, crime, plot twist, Complex story	content	nan
25	438	-2-	1	director: Sergio Leone------actor: Clint Eastwood, Eli Wallach, Lee Van Cleef, Aldo Giuffrè, Luigi Pistilli------genre: Western------content: Clint Eastwood, Ennio Morricone, spaghetti western, Sergio Leone, western	genre,content	nan
25	184	-2-	2	director: Spike Jonze------actor: Joaquin Phoenix, Scarlett Johansson, Amy Adams, Rooney Mara, Olivia Wilde------genre: Romance, Science Fiction, Drama------content: artificial intelligence, thought-provoking, philosophical, psychology, bittersweet	content	nan
25	569	-2-	4	director: Richard Schenkman------actor: David Lee Smith, Tony Todd, John Billingsley, Ellen Crawford, Annika Peterson------genre: Science Fiction, Drama------content: thought-provoking, philosophical, intellectual, Excellent use of dialogue, dialogue driven	content	nan
25	188	-2-	4	director: Wes Ball------actor: Dylan O'Brien, Kaya Scodelario, Ki Hong Lee, Aml Ameen, Blake Cooper------genre: Action, Mystery, Science Fiction, Thriller------content: dystopia, plot holes, survival, post-apocalyptic, weak plot	genre,content	nan
22	264	-2-	1	director: Denis Villeneuve------actor: Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg, Tzi Ma------genre: Drama, Science Fiction, Mystery------content: thoughtful sci-fi, thought-provoking, linguistics, beautiful visuals, plot twist	gener; content	nan
22	40	-2-	5	director: Josh Cooley------actor: Tom Hanks, Tim Allen, Annie Potts, Tony Hale, Keegan-Michael Key------genre: Adventure, Animation, Comedy, Family, Fantasy------content: Pixar, sequel, touching, friendship, family	content; storytelling	nan
22	184	-2-	2	director: Spike Jonze------actor: Joaquin Phoenix, Scarlett Johansson, Amy Adams, Rooney Mara, Olivia Wilde------genre: Romance, Science Fiction, Drama------content: artificial intelligence, thought-provoking, philosophical, psychology, bittersweet	genre	nan
22	569	-2-	2	director: Richard Schenkman------actor: David Lee Smith, Tony Todd, John Billingsley, Ellen Crawford, Annika Peterson------genre: Science Fiction, Drama------content: thought-provoking, philosophical, intellectual, Excellent use of dialogue, dialogue driven	genre	nan
